"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.95","sample",1,1,135.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.99","sample",1,1,172.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.999","sample",1,1,3675.636000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.9999","sample",1,1,11151.854400,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p1.00","sample",1,1,157440.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment","sample",1,2947968,129.493058,0.789192,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.00","sample",1,1,93.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.50","sample",1,1,112.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.90","sample",1,1,123.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.95","sample",1,1,130.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.99","sample",1,1,196.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.999","sample",1,1,3716.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.9999","sample",1,1,11184.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p1.00","sample",1,1,193792.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment","sample",1,4563947,134.766724,3.097630,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.00","sample",1,1,102.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.50","sample",1,1,122.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.90","sample",1,1,130.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.95","sample",1,1,133.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.99","sample",1,1,149.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.999","sample",1,1,2780.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.9999","sample",1,1,11072.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p1.00","sample",1,1,3174400.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment","sample",1,4063325,156.794914,1.032784,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.00","sample",1,1,119.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.50","sample",1,1,139.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.90","sample",1,1,154.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.95","sample",1,1,166.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.99","sample",1,1,249.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.999","sample",1,1,3852.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.9999","sample",1,1,11258.678400,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p1.00","sample",1,1,968704.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment","sample",1,3464261,242.244483,3.352191,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetFFMBenchmarkJava.getIntoMemorySegment:getIntoMemorySegment·p0.00","sample",1,1,168.000000,NaN,"ns/op",1024,1,copyout,4096
