"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1978368.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,719251,576.855814,9.353926,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,333.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,542.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,10000.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,32884.659200,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1282048.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,588448,701.328534,3.281138,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,792.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,1166.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,11696.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,30931.852800,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,104576.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,800807,1015.776623,5.569209,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,708.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,917.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,1124.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,1208.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,1540.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,11878.144000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,34726.144000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1081344.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,756233,2119.842675,14.123193,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,1708.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,2042.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,2248.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,2372.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,2832.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,14576.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,33104.614400,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1660928.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,579512,10892.453954,9.467097,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,9152.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,10704.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,11360.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,11696.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,14736.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,34240.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,80768.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,461824.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,601471,681.458010,4.516031,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,666.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,667.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,708.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,792.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,8345.344000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,25969.868800,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,575488.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,549235,737.972232,2.469144,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,708.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,750.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,875.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,5496.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,22628.889600,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,136448.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,840013,960.867285,2.386527,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,583.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,916.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,1000.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,1082.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,9584.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,26719.865600,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,135168.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,843997,1881.077459,2.147940,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,1582.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,1750.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,2042.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,2664.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,2748.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,9200.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,22246.412800,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,112512.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,639460,9809.108761,16.025308,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,8496.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,9664.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,10368.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,10704.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,12496.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,25888.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,37952.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,2449408.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,568010,720.545225,2.479709,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,667.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,792.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1082.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,8080.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,21331.094400,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,65152.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,828798,837.718876,2.702652,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,458.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,792.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,916.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,1040.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,7624.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,23107.843200,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,387072.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,717592,1151.712757,8.560402,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,833.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,1042.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,1166.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,1208.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1542.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,17344.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,46620.428800,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,1503232.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,665395,2456.809748,7.399655,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,1874.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,2292.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,2456.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,2540.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,6952.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,27808.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,60912.793600,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,349696.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,555750,11427.363901,43.364873,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,9040.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,10944.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,11776.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,12528.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,24448.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,52224.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,84166.323200,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,5111808.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,916287,462.232607,2.916095,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,417.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,458.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,459.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,50
