"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,111872.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,866747,462.277387,2.290966,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,425.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,461.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,476.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,1730.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,4400.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,12117.203200,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,176640.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,785843,856.152864,4.716905,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,727.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,800.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,856.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,876.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,2260.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,9516.480000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,12755.948800,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,977920.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,822121,3822.185270,4.947162,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,3428.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,3756.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,3828.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,3980.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,5416.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,14512.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,20025.209600,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,980992.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,514588,17007.078408,18.077001,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,15152.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,16608.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,18208.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,18720.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,22368.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,32160.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,59876.825600,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1122304.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,534160,410.496746,2.665165,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,347.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,377.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,395.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,401.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1642.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,9536.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,11936.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,154880.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,707932,434.146404,1.647121,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,407.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,431.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,441.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,809.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,4408.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,11699.307200,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,102272.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,599198,706.485310,3.065310,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,609.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,668.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,699.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,713.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1984.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,10848.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,13410.563200,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,171776.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,592701,2682.603323,3.108909,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,2276.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,2660.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,2740.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,2796.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,3556.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,13392.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,18830.707200,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,183040.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,652391,9599.847895,10.080205,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,9136.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,9472.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,9632.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,10032.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,12688.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,23315.456000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,34529.382400,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,1081344.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,915809,462.389504,4.117311,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,388.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,419.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,440.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,449.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1770.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,4328.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,12036.112000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,975872.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,796788,532.971046,14.527795,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,440.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,481.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,515.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,531.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,1836.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,4865.688000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,12495.412800,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,3457024.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,848869,882.621099,2.215455,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,741.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,847.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,890.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,912.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,2284.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,5553.040000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,12320.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,104576.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,826670,3802.955728,2.913081,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,3288.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,3732.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,3892.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,3972.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,5464.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,14528.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,19008.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,157696.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer","sample",1,535152,16799.354561,8.153470,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.00","sample",1,1,14784.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.50","sample",1,1,16960.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.90","sample",1,1,17760.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.95","sample",1,1,18400.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.99","sample",1,1,21472.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.999","sample",1,1,32032.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p0.9999","sample",1,1,59231.020800,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoDirectByteBuffer:getIntoDirectByteBuffer·p1.00","sample",1,1,197888.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,696246,326.130984,2.915949,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,263.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,287.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,307.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,315.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,1612.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,4406.024000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,12172.009600,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,174336.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,673966,395.177042,2.050582,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,293.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,353.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,450.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,456.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,1604.000000,NaN,"ns/op",1024,1,none,1024
